CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50050890,BOHAUS COFFEE  AND FLOWERS,Brooklyn,406,MARCUS GARVEY BLVD,11216,7202759932,Café/Coffee/Tea,03/13/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,38,,,09/30/2019,Cycle Inspection / Initial Inspection,40.682985339313,-73.938056899321,303,36,027500,3053173,3018470036,BK35
50066927,PLG COFFEE HOUSE AND TAVERN,Brooklyn,499,ROGERS AVE,11225,3474137944,Café/Coffee/Tea,12/28/2018,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,13,A,12/28/2018,09/30/2019,Cycle Inspection / Re-inspection,40.66003805752,-73.953461403117,309,40,080000,3114987,3050330001,BK60
50063195,JOE COFFEE COMPANY,Manhattan,55,W 40TH ST,10018,2129247400,Café/Coffee/Tea,02/26/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2,A,02/26/2019,09/30/2019,Cycle Inspection / Initial Inspection,40.753162729977,-73.984108039426,105,04,008400,1000000,1012570002,MN17
41039810,STARBUCKS COFFEE,Brooklyn,139,FLATBUSH AVENUE,11217,7187893418,Café/Coffee/Tea,05/01/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,19,B,05/01/2019,09/30/2019,Cycle Inspection / Re-inspection,40.684429939379,-73.97772451861,302,35,003500,3348849,3020017501,BK68
41338439,CLAUDIA'S COFFEE SHOP,Manhattan,125,BROAD STREET,10004,9178651332,Café/Coffee/Tea,11/07/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,12,A,11/07/2016,09/30/2019,Cycle Inspection / Initial Inspection,40.702105144441,-74.011248902165,101,01,000900,1000006,1000057501,MN25
50056982,THE MILES COFFEE BAR,Bronx,4039,E TREMONT AVE,10465,9175132392,Café/Coffee/Tea,06/26/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,10,A,06/26/2019,09/30/2019,Cycle Inspection / Re-inspection,40.81952144418,-73.817505579585,210,13,013000,2077266,2054450005,BX52
50087356,PROOF COFFEE ROASTER,Manhattan,335,E 27TH ST,10016,6466891000,Café/Coffee/Tea,03/20/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,37,,,09/30/2019,Pre-permit (Operational) / Initial Inspection,40.739558493485,-73.977038424016,106,02,006600,1084666,1009337501,MN20
50002623,LE CAFE COFFEE,Manhattan,7,EAST 14TH STREET,10003,2123651060,American,07/27/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,18,,,09/30/2019,Cycle Inspection / Initial Inspection,40.735852416673,-73.993245062113,105,02,005200,1016062,1008420007,MN13
41314548,THINK COFFEE,Manhattan,1,BLEECKER STREET,10012,2125333366,Café/Coffee/Tea,05/01/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,16,,,09/30/2019,Cycle Inspection / Initial Inspection,40.725282272031,-73.992391081354,102,01,005502,1082610,1005297505,MN23
50053408,MITZ (MELLOW YELLOW COFFEE & VIBES),Manhattan,1729,1ST AVE,10128,2127227220,Jewish/Kosher,09/19/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,28,,,09/30/2019,Cycle Inspection / Initial Inspection,40.779120082548,-73.947745067938,108,05,015400,1050119,1015520027,MN32
50068860,IRVING FARM COFFEE ROASTERS,Manhattan,78,W 3RD ST,10012,2129955252,Café/Coffee/Tea,09/11/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,25,,,09/30/2019,Cycle Inspection / Initial Inspection,40.729729038157,-73.998722741758,102,01,006500,1008676,1005390021,MN23
50071047,HUTCH & WALDO COFFEE,Manhattan,247,E 81ST ST,10028,9174091399,Café/Coffee/Tea,08/06/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,17,,,09/30/2019,Cycle Inspection / Initial Inspection,40.775135115665,-73.955225644383,108,05,013800,1048566,1015270021,MN32
41721343,COFFEE SHOP DINER,Manhattan,442,EAST   14 STREET,10009,2122605842,American,07/26/2017,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,64,,,09/30/2019,Cycle Inspection / Initial Inspection,40.730789730314,-73.981208849527,103,02,003400,1006019,1004410029,MN22
50087356,PROOF COFFEE ROASTER,Manhattan,335,E 27TH ST,10016,6466891000,Café/Coffee/Tea,04/26/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,13,A,04/26/2019,09/30/2019,Pre-permit (Operational) / Re-inspection,40.739558493485,-73.977038424016,106,02,006600,1084666,1009337501,MN20
41366722,OSLO COFFEE ROASTERS,Brooklyn,133,ROEBLING STREET,11211,7187820332,Café/Coffee/Tea,02/26/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,8,A,02/26/2019,09/30/2019,Cycle Inspection / Re-inspection,40.714811298268,-73.956705621903,301,34,051900,3348756,3023460003,BK73
50066048,BLUE BOTTLE COFFEE,Manhattan,101,UNIVERSITY PL,10003,5106533394,Café/Coffee/Tea,12/04/2017,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,3,A,12/04/2017,09/30/2019,Pre-permit (Operational) / Initial Inspection,40.7340024126,-73.992707612722,102,02,006100,1009195,1005640001,MN23
50008017,GREGORY'S COFFEE,Manhattan,100,WALL ST,10005,6469187274,Café/Coffee/Tea,10/23/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,8,A,10/23/2018,09/30/2019,Cycle Inspection / Initial Inspection,40.704962783952,-74.007083614788,101,01,000700,1000875,1000380001,MN25
41249394,THE GREY DOG'S COFFEE,Manhattan,90,UNIVERSITY PLACE,10003,2124144739,American,02/10/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,3,A,02/10/2017,09/30/2019,Cycle Inspection / Initial Inspection,40.733653847465,-73.993028788601,102,02,006100,1009282,1005690022,MN23
50038802,REGO PARK COFFEE SHOP,Queens,9414,63RD DR,11374,7184592233,American,09/25/2018,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,49,,,09/30/2019,Cycle Inspection / Re-inspection,40.728807509117,-73.863147591964,406,29,069300,4072133,4030830056,QN18
50088024,LUCILLE'S COFFEE AND COCKTAILS,Manhattan,26,MACOMBS PL,10039,3478932508,Café/Coffee/Tea,02/12/2019,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Y,14,,,09/30/2019,Pre-permit (Non-operational) / Initial Inspection,40.826155149546,-73.938793918978,110,09,023600,1060586,1020360001,MN03
50054868,COFFEE RX,Brooklyn,276,88TH ST,11209,3477293317,Café/Coffee/Tea,03/29/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2,A,03/29/2018,09/30/2019,Cycle Inspection / Re-inspection,40.622208861411,-74.032384133977,310,43,006000,3154050,3060610136,BK31
41249394,THE GREY DOG'S COFFEE,Manhattan,90,UNIVERSITY PLACE,10003,2124144739,American,02/16/2018,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,N,2,A,02/16/2018,09/30/2019,Cycle Inspection / Initial Inspection,40.733653847465,-73.993028788601,102,02,006100,1009282,1005690022,MN23
50070295,CORVO COFFEE,Manhattan,270,W 39TH ST,10018,2122391117,Café/Coffee/Tea,07/10/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,11,A,07/10/2019,09/30/2019,Cycle Inspection / Re-inspection,40.754895354298,-73.990185925753,105,03,011300,1014491,1007880086,MN17
41459648,CHRIST COFFEE SHOP & DELI,Manhattan,500,WEST  168 STREET,10032,2127955199,Café/Coffee/Tea,06/14/2019,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,N,11,A,06/14/2019,09/30/2019,Cycle Inspection / Re-inspection,40.839946569191,-73.937136777116,112,10,025100,1079868,1021230094,MN36
50049490,COZY COFFEE,Brooklyn,925B,MARCY AVE,11216,6462075854,Café/Coffee/Tea,09/23/2016,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Y,49,,,09/30/2019,Pre-permit (Operational) / Initial Inspection,40.681383858026,-73.946415823671,303,36,026900,3331201,3018510001,BK75
50059391,THIS IS A COFFEE SHOP,Brooklyn,87,UTICA AVE,11213,7185782757,Jewish/Kosher,06/11/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,21,,,09/30/2019,Cycle Inspection / Initial Inspection,40.67592963684,-73.930434973402,308,36,030700,3324595,3013430001,BK61
50075108,CREAM COFFEE SHOP,Brooklyn,7210,3RD AVE,11209,7183335288,Café/Coffee/Tea,05/01/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,7,A,05/01/2018,09/30/2019,Pre-permit (Operational) / Initial Inspection,40.633359562997,-74.02702132842,310,43,006600,3147304,3059070042,BK31
41491314,MARIA COFFEE SHOP & RESTAURANT,Brooklyn,1185,ROCKAWAY AVENUE,11236,7182726373,Spanish,07/22/2016,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,36,C,07/22/2016,09/30/2019,Cycle Inspection / Re-inspection,40.650841341069,-73.905948233396,318,42,109800,3228723,3081310023,BK82
50089796,GYRO KING CROWN FRIED CHICKEN & COFFEE SHOP,Brooklyn,403,CRESCENT ST,11208,7184849544,American,05/16/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,12,,,09/30/2019,Pre-permit (Operational) / Initial Inspection,40.678965896021,-73.870882731797,305,37,119000,3093528,3041700001,BK83
50045025,REBEL COFFEE,Manhattan,19,8TH AVE,10014,2126450825,Café/Coffee/Tea,08/29/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,13,A,08/29/2018,09/30/2019,Cycle Inspection / Initial Inspection,40.737817776835,-74.004535901892,102,03,007700,1011440,1006250040,MN23
50070835,P&C COFFEE SHOP,Brooklyn,191,UTICA AVE,11213,7183637090,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",06/14/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,27,,,09/30/2019,Cycle Inspection / Initial Inspection,40.672172255295,-73.930795797548,308,36,034700,3036594,3013730112,BK61
41721343,COFFEE SHOP DINER,Manhattan,442,EAST   14 STREET,10009,2122605842,American,09/12/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,41,,,09/30/2019,Cycle Inspection / Initial Inspection,40.730789730314,-73.981208849527,103,02,003400,1006019,1004410029,MN22
